id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
165760069970,1,449,100.0,1,6.7116,0,0,5,0,0,0,0,0
385202592755,0,5,100.0,0,326.76,1,0,7,0,1,0,1,0
295311460476,0,842,100.0,0,0.8316,0,0,7,0,0,0,0,0
334615856196,0,82,100.0,0,0.8316,1,1,7,0,0,0,0,0
165753126402,0,166,100.0,0,50.4,0,0,7,0,0,1,0,0
195453047999,0,29,96.7,0,8.4,1,0,7,0,1,0,0,0
314218491361,0,5,85.7,0,0.8316,1,0,7,0,1,0,0,0
155240341973,0,7132,100.0,1,231.0,1,1,7,0,0,0,0,0
175470743705,0,4,100.0,0,2.52,1,0,7,0,1,0,0,0
374339791831,0,53,95.8,0,5.04,1,1,7,0,1,0,0,0
374331767925,0,273,100.0,1,0.8316,0,1,7,0,0,0,0,0
165757152405,0,1054,100.0,1,12.6,0,0,7,0,0,0,0,0
175473797873,0,2736,100.0,0,100.79159999999999,0,1,7,0,0,0,0,0
265963245899,0,115,100.0,0,4.62,1,0,7,0,0,0,0,0
394313711694,0,24,100.0,0,4.1916,0,1,6,0,0,1,0,0
234766544672,0,301,99.1,1,13.02,1,0,7,0,0,0,1,1
403972072454,0,8,100.0,0,12.6,0,1,6,0,0,0,0,1
155231528232,0,898,100.0,0,12.5916,1,0,7,0,1,0,0,0
325413006721,0,1040,100.0,0,33.5916,1,0,7,0,1,1,0,0
125598054418,0,87,0.0,0,21.0,1,0,7,0,0,0,0,0
275527994822,0,131,100.0,0,3.36,1,1,7,0,1,1,0,0
185644735404,0,6,100.0,0,20.832,1,0,6,0,0,1,0,0
125598247266,0,365,100.0,0,42.0,1,0,7,0,0,0,0,0
385214469461,0,5,100.0,0,16.8,1,0,6,0,1,1,0,1
364039006041,0,16479,100.0,0,37.758,1,0,7,0,0,0,0,0
394321102140,0,89,100.0,0,8.4,1,0,7,0,0,0,1,0
195448961558,0,3510,100.0,1,6.7116,0,0,7,0,0,0,0,0
225230052649,0,170,100.0,0,2.5116,1,0,7,0,1,1,0,0
314212841912,0,102,100.0,0,0.21,0,0,7,0,0,0,0,0
403973221414,0,19,100.0,0,33.5916,0,0,7,0,0,0,0,1
175469747470,0,990,100.0,0,1.6716,0,1,10,0,1,0,0,0
265968421003,0,287,100.0,0,6.7116,0,0,7,0,1,0,0,0
364037818964,0,12284,99.9,1,16.758,0,0,7,0,1,0,0,0
125591596955,0,380,100.0,1,41.9916,0,1,7,0,0,0,0,0
285024156637,0,97,100.0,0,29.4,0,0,7,0,0,0,0,0
325409297584,0,7685,99.9,1,220.4916,0,1,5,0,0,0,0,0
165759583609,0,1385,100.0,0,57.96,1,1,7,0,0,0,0,1
175474822375,0,956,100.0,1,16.8,0,0,7,0,0,0,0,0
325408893318,0,1131,100.0,1,5.46,0,0,7,0,0,0,0,0
115587672692,1,2428,99.8,1,220.878,0,1,7,0,0,0,0,0
275528560718,0,737,100.0,1,4.2,1,0,7,0,0,0,0,0
225234205312,0,2252,99.0,0,0.8316,0,0,7,0,0,0,0,0
225234482866,0,7685,99.9,1,537.3480000000001,0,1,5,0,0,0,0,0
155231715793,0,954,100.0,0,15.12,1,0,7,0,1,0,0,0
185637572213,0,1448,99.0,1,8.357999999999999,0,1,10,0,0,0,0,0
275524720677,0,2252,99.0,0,0.8316,0,0,7,0,0,0,0,0
255804376353,0,824,99.6,1,4.158,0,1,7,0,1,0,0,0
144789538973,0,4899,98.9,1,46.199999999999996,0,1,7,0,0,0,0,0
304689125084,0,3,100.0,0,10.9116,1,1,7,0,0,0,0,0
255807531657,0,2982,99.9,1,0.5544,0,0,7,0,1,0,0,0
334605363771,0,2680,100.0,1,18.4716,0,1,10,0,1,0,0,0
134315990579,0,647,100.0,0,20.9916,1,0,7,0,0,0,0,0
314212356206,0,165,100.0,0,4.1916,0,0,7,0,1,0,0,0
115591610100,0,6962,100.0,0,117.5916,0,0,10,0,0,0,0,0
165761265568,0,79,100.0,1,3.57,1,0,7,0,0,0,0,0
165761265646,0,79,100.0,1,3.57,1,0,7,0,0,0,0,0
285020843186,0,112,100.0,1,38.6316,1,0,7,0,0,0,1,0
394320328906,0,22,100.0,0,0.8316,1,1,7,0,0,0,0,1
165761266136,0,79,100.0,1,3.57,1,0,7,0,0,0,0,0
325409296293,0,7685,99.9,1,214.9308,0,1,5,0,0,0,0,0
314214243571,0,7,100.0,0,4.2,0,0,7,0,1,0,0,0
325409297600,0,7685,99.9,1,265.5828,0,1,5,0,0,0,0,0
265967279704,0,93,100.0,0,59.891999999999996,1,1,10,0,0,0,0,0
354369384173,0,90,100.0,0,15.455999999999998,0,0,7,0,1,1,1,0
374334281762,0,22,100.0,0,0.8316,0,0,6,0,1,0,0,0
134313868140,0,2430,99.5,0,31.08,1,0,7,0,0,1,0,0
234761494863,0,287,100.0,0,31.919999999999998,0,0,7,0,0,0,0,0
185642016387,0,873,100.0,0,8.3916,0,0,7,0,0,0,0,1
325409296292,0,7685,99.9,1,367.248,0,1,5,0,0,0,0,0
185638546323,0,116,98.8,1,26.88,0,1,7,0,0,0,0,0
304683009291,0,0,66.7,0,210.0,0,0,6,0,0,0,0,0
234763516993,0,623,100.0,1,12.5916,0,1,7,0,0,0,0,0
394319926803,0,934,99.3,0,8.4,1,0,7,0,1,0,0,0
255804460477,0,1631,100.0,0,29.4,0,1,7,0,1,0,0,0
225235114346,0,737,100.0,1,12.5916,1,0,10,0,1,0,0,0
394321782218,0,6,100.0,0,16.8,1,1,7,0,1,0,0,0
125588268192,0,6694,100.0,0,12.6,0,1,10,0,1,0,0,0
195452394145,0,1100,97.9,1,7.5516,1,0,7,0,1,1,0,0
195453175828,0,101,100.0,0,7.5516,0,0,5,0,1,0,0,0
403964734938,0,4638,100.0,0,16.7916,0,0,10,0,0,0,0,0
304686310343,0,1318,100.0,0,3.36,0,0,7,0,0,0,0,0
374336173194,0,1,100.0,0,7.5516,0,0,7,0,1,0,0,0
325407941172,0,1943,100.0,0,8.4,0,1,7,0,1,0,0,0
175473530918,0,4398,99.1,0,8.3916,0,1,7,0,1,1,0,0
234761467091,0,1919,98.0,0,8.3916,0,0,7,0,0,0,0,0
394315365300,0,5773,99.5,0,29.358,1,0,5,0,1,1,0,0
374334821599,0,15159,98.0,0,10.877999999999998,0,1,7,0,1,0,0,0
304687424176,0,174,100.0,0,0.0084,0,0,7,0,1,0,0,0
225235811229,0,1592,100.0,0,11.76,1,1,7,0,1,0,0,0
325402998722,0,547,98.5,0,25.191599999999998,0,1,10,0,1,0,0,0
234763479374,0,1321,99.3,0,8.3916,0,1,7,0,0,0,0,0
165756865329,0,345,100.0,0,46.199999999999996,0,0,5,0,0,0,0,0
195455035347,0,66,98.5,0,0.8316,1,1,7,0,0,0,0,0
195455046913,0,66,98.5,0,0.8316,1,1,7,0,0,0,0,0
385202887379,0,294,100.0,0,10.9116,0,1,7,0,0,0,0,0
325407942439,0,1943,100.0,0,29.4,0,1,7,0,1,1,0,0
325407161380,0,654,98.5,0,3.36,0,0,7,0,0,1,0,0
255805894808,0,173,96.6,0,83.99159999999999,0,0,6,0,0,0,0,0
325409323335,0,1943,100.0,0,29.4,0,1,7,0,1,1,0,0
265968756062,0,1222,100.0,1,4.2,1,0,7,0,0,0,0,0
394313603565,0,1,100.0,0,42.0,0,1,6,0,1,0,0,0
115583665791,0,0,0.0,0,143.01,0,0,9,0,1,0,0,0
144789629783,0,17,100.0,0,16.8,0,1,7,0,1,0,0,0
234768920192,0,2978,100.0,0,16.7916,1,0,7,0,0,1,0,0
175479556527,0,152,100.0,0,0.8316,1,0,7,0,1,0,0,0
175479560741,0,152,100.0,0,0.8736,1,0,7,0,0,0,0,1
275530054752,0,118,100.0,0,26.04,1,0,7,0,1,1,0,1
204144564021,0,970,98.6,1,16.7916,1,0,7,0,0,0,1,0
195456570145,0,160,100.0,0,3.36,1,0,7,0,1,0,0,0
125599740944,0,1906,99.6,0,1.6716,1,0,5,0,1,0,0,0
374341062065,0,1592,99.0,0,16.7916,1,0,7,0,0,0,0,0
255814323530,0,217,100.0,1,31.919999999999998,1,0,5,0,0,0,1,0
334619251789,0,451,100.0,0,8.4,0,1,7,0,0,0,0,0
234767888334,0,489,100.0,0,5.04,1,1,7,0,1,0,0,0
225239674270,0,244,100.0,0,220.49370000000002,1,0,7,0,0,0,0,0
304691354561,0,15,100.0,0,23.52,1,0,6,0,0,1,0,0
134317339427,0,1127,100.0,0,9.24,1,0,7,0,0,0,0,0
265976119220,0,4492,99.4,0,58.791599999999995,1,0,7,0,0,1,0,0
234769284659,0,62,100.0,0,42.0,0,1,7,0,0,0,0,0
334618818616,0,487,100.0,0,0.8316,1,0,7,0,0,0,0,0
325414088859,0,45,100.0,0,8.4,1,0,7,0,1,0,0,0
403979641411,0,0,0.0,0,18.48,1,0,6,0,1,0,1,0
385214146440,0,128,95.0,0,8.568,1,0,7,0,0,0,0,0
155243217128,0,40,100.0,0,16.8,1,0,7,0,1,0,0,0
334618548631,0,232,100.0,0,8.4,1,0,7,0,1,0,0,0
403980591820,0,27,100.0,0,0.8316,0,1,7,0,1,0,0,0
314219521239,0,5,100.0,0,0.8316,1,0,7,0,1,0,0,0
175479556580,0,43,100.0,0,25.157999999999998,1,0,7,0,0,0,1,0
295321143310,0,181,97.7,0,74.75999999999999,1,0,7,0,0,0,0,0
265968594421,0,216,100.0,1,231.0,0,0,7,0,1,0,1,0
155242815876,0,50,100.0,0,9.197999999999999,1,0,7,0,0,0,0,0
385216193685,0,2,100.0,0,13.4316,1,0,7,0,1,0,0,0
385216427045,0,6,100.0,0,326.76,1,0,7,0,1,0,1,0
155242898387,0,900,100.0,0,12.5916,1,0,7,0,1,0,0,0
265976287702,0,120,100.0,0,4.62,1,0,7,0,0,0,0,0
185647812099,0,2737,100.0,0,100.79159999999999,1,0,5,0,0,0,0,0
155243133998,0,958,100.0,0,15.12,1,0,7,0,1,0,0,0
165763890877,0,3191,100.0,0,18.4716,1,0,7,0,0,0,1,0
165763890878,0,3191,100.0,0,18.4716,1,0,7,0,0,0,1,0
314219356756,0,3191,100.0,0,18.4716,1,0,7,0,0,0,1,0
314219356757,0,3191,100.0,0,18.4716,1,0,7,0,0,0,1,0
165763992984,0,3013,100.0,1,30.24,1,0,7,0,1,1,0,1
155242918782,0,3,100.0,0,25.2,1,0,6,0,1,1,0,0
394303556010,0,619,100.0,1,42.0,0,1,7,0,1,1,0,0
334619268303,0,2029,100.0,0,44.800000000000004,0,1,7,0,1,0,0,0
134317477995,0,2082,100.0,1,6.7116,1,1,5,0,1,0,0,0
