id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
195454962785,0,1506,100.0,0,20.9916,0,0,5,0,1,1,0,1
155228770340,0,23469,99.9,1,15.54,0,1,10,0,0,0,0,1
185647462586,0,66,100.0,0,13.02,1,0,7,0,0,0,0,1
115595068528,0,220,100.0,0,114.1896,1,0,7,1,0,0,0,1
115595048371,0,1576,100.0,0,29.4,1,0,7,0,1,1,0,1
364041036057,0,39,100.0,0,9.66,1,0,7,0,0,0,1,1
285029142691,0,1334,100.0,0,21.84,1,0,7,1,0,1,0,1
295320998858,0,2268,100.0,0,302.4,1,0,7,0,1,0,0,1
204144435875,0,1261,100.0,1,44.1,1,0,7,0,1,0,0,1
234769308680,0,59,96.8,0,21.0,0,1,7,0,0,0,0,1
165761048446,0,2314,97.7,1,25.1916,1,0,7,0,1,0,0,1
295320995655,0,2268,100.0,0,191.1,1,0,7,0,1,0,0,1
155231991663,0,3131,100.0,0,29.4,0,1,7,0,0,0,0,1
334619085493,0,63,100.0,0,64.67999999999999,1,0,7,0,0,0,0,1
364040962700,0,34587,99.3,0,0.8316,1,0,7,0,1,0,0,1
175479766973,0,56,100.0,0,37.8,1,0,7,0,1,0,0,1
265976566833,0,185,93.5,0,33.096,1,0,7,0,1,0,0,1
225239821214,0,1932,99.2,1,25.1916,1,0,7,0,0,0,0,1
265975803677,0,185,93.5,0,25.536,0,1,7,0,1,0,0,1
255814152255,1,171,100.0,1,5.46,1,0,7,0,1,0,0,1
314219538936,0,1728,100.0,0,75.6,1,0,7,0,0,0,0,1
325414229959,0,17437,97.9,0,33.558,1,0,5,0,1,0,0,1
225239702195,0,1920,100.0,1,29.3916,1,0,7,0,0,0,0,1
115595071096,0,696,100.0,0,18.9,1,0,7,0,1,0,0,1
234768888186,0,4710,100.0,1,0.8316,1,0,5,0,1,0,0,1
285029295983,0,6563,100.0,1,338.5116,0,1,7,0,1,0,0,1
285029257857,0,6563,100.0,1,128.94,1,0,7,0,1,0,0,1
295320925606,0,11387,99.3,1,10.5756,1,0,5,0,0,0,1,1
165763856187,0,8867,100.0,1,31.9116,1,0,5,1,0,0,0,1
354378186634,0,3655,100.0,1,22.6716,1,0,7,0,1,0,0,1
334619200823,0,555,100.0,0,50.4,1,0,7,0,0,0,0,1
304691641633,0,648,100.0,0,8.3916,1,0,7,0,0,0,0,1
385216090475,0,45,100.0,0,33.5916,1,0,7,0,1,0,0,1
334618796328,0,7,100.0,0,16.8,1,0,7,0,1,0,0,1
115595110909,0,696,100.0,0,2.5368,1,0,7,0,0,0,0,1
255814528948,0,27,0.0,0,38.64,0,1,7,0,1,0,0,1
255814520269,0,4541,99.0,1,47.04,0,1,7,0,1,0,0,1
234767934788,0,497,100.0,1,12.5916,0,1,7,0,1,0,0,1
234767936234,0,497,100.0,1,12.5916,0,1,7,0,1,0,0,1
234767935783,0,497,100.0,1,12.5916,0,1,7,0,1,0,0,1
275529511005,0,987,98.7,1,10.5,1,0,7,0,1,0,0,1
234767935090,0,497,100.0,1,12.5916,0,1,7,0,1,0,0,1
