id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
204142431466,0,347,100.0,0,163.79999999999998,1,0,7,0,1,0,0,0
304682840007,0,70,98.7,1,8.3916,0,0,7,0,0,1,0,0
204142225924,0,365,100.0,0,16.7916,1,0,7,0,1,0,0,0
175477827282,0,641,100.0,0,19.3116,1,1,7,0,1,0,0,0
265971970491,0,32,100.0,0,50.4,1,0,7,0,0,0,0,0
285023189179,0,191,98.2,1,9.03,0,0,7,0,1,0,0,0
134309971170,0,167,100.0,0,1.68,0,0,7,0,1,0,0,0
295316081325,0,530,100.0,0,23.52,1,1,7,0,0,0,0,0
334610599546,0,202,100.0,0,105.0,1,0,7,1,0,0,0,0
334618491227,0,15,100.0,0,236.964,1,0,7,0,0,0,0,0
175470459875,0,6,100.0,0,9.66,1,0,7,0,0,0,0,0
125591649558,0,0,100.0,0,4.2,0,1,7,0,0,0,0,0
255804596130,0,168,96.0,0,9.24,0,1,7,1,0,0,0,0
225232773874,0,14,100.0,0,0.8316,0,0,7,0,1,0,0,0
265971533797,0,961,100.0,0,10.9116,1,0,7,0,1,1,0,0
255810986858,0,14,87.5,0,19.32,1,0,7,0,1,0,0,1
204143430983,0,266,100.0,0,19.32,1,0,7,0,1,0,1,0
225234669205,0,502,100.0,0,12.6,0,1,7,0,1,0,0,0
285028038212,0,370,97.5,1,23.511599999999998,1,0,7,0,0,0,0,0
394321619909,0,1,100.0,0,9.996,1,1,6,0,0,0,0,1
403977590481,0,106,98.4,0,4.2,1,1,7,0,1,0,0,0
385204617841,0,68,97.2,1,16.968,0,1,7,0,0,0,0,0
403971383189,0,10,85.7,0,11.76,0,0,7,0,1,0,0,0
225231298344,0,914,97.4,0,9.156,0,0,7,0,0,0,1,0
374336040550,0,45,100.0,0,41.16,0,0,7,0,1,0,0,0
295316245484,0,320,100.0,0,88.2,0,1,5,0,1,0,0,0
225237241142,0,62,100.0,0,7.56,1,0,7,0,0,0,0,0
374331972168,0,80,100.0,1,10.9116,0,0,7,0,0,0,0,0
354375904837,0,11,100.0,0,8.3916,1,1,7,0,1,0,0,0
165759459343,0,1327,100.0,0,23.31,1,1,7,0,0,0,0,0
165759459356,0,1327,100.0,0,23.31,1,1,7,0,0,0,0,0
334616478187,0,433,100.0,0,15.12,1,0,7,0,1,0,0,0
265967063221,1,338,100.0,1,15.12,1,0,10,0,0,0,0,0
385210246032,0,5,100.0,0,12.6,0,0,7,0,1,0,0,0
255813011403,0,2024,96.7,0,41.16,1,1,5,1,0,0,0,0
285028117842,0,262,100.0,0,11.004,1,0,7,0,0,0,0,0
394315255544,0,73,100.0,0,8.61,1,1,10,0,1,0,0,0
394315266239,0,73,100.0,0,9.45,1,1,10,0,1,0,0,0
185639426000,0,38,100.0,0,2.352,0,0,7,0,1,0,0,0
144796338383,0,0,0.0,0,71.39999999999999,1,0,7,0,0,1,0,0
325410648869,0,183,100.0,0,15.111599999999997,1,1,7,0,1,0,0,0
115589574530,0,204,100.0,0,0.8316,0,0,7,0,1,0,0,1
195449377158,0,225,99.2,1,84.0,0,1,7,0,1,0,0,0
155236309880,0,56,100.0,0,235.2,0,0,5,0,0,0,0,0
225232921393,0,1323,99.3,1,12.5916,0,0,7,0,0,0,0,0
394320019253,0,0,0.0,0,16.212,1,0,6,0,0,0,0,0
204138809909,0,810,100.0,1,25.2,1,0,10,0,0,0,1,0
403975057487,0,12,100.0,0,41.059200000000004,0,0,7,0,1,0,0,0
304688562859,0,163,97.4,0,20.9916,0,0,5,0,1,0,0,0
